initial
X	Y
8.3625 1.22939135671e-05
8.3775 1.11117633448e-05
8.3925 1.00387671005e-05
8.4075 9.06530335404e-06
8.4225 8.1825538457e-06
8.4375 7.38244074333e-06
8.4525 6.65756836794e-06
8.4675 6.00116914631e-06
8.4825 5.4070535164e-06
8.4975 4.8695635257e-06
8.5125 4.38352987768e-06
8.5275 3.94423219494e-06
8.5425 3.54736228132e-06
8.5575 3.18899017769e-06
8.5725 2.86553281863e-06
8.5875 2.57372510837e-06
8.6025 2.31059324589e-06
8.6175 2.07343013928e-06
8.6325 1.85977275953e-06
8.6475 1.66738129349e-06
8.6625 1.49421996474e-06
8.6775 1.33843939943e-06
8.6925 1.19836042252e-06
8.7075 1.07245917729e-06
8.7225 9.59353468193e-07
8.7375 8.57790233886e-07
8.7525 7.66634063861e-07
8.7675 6.84856677844e-07
8.7825 6.11527292966e-07
8.7975 5.45803808973e-07
8.8125 4.86924746717e-07
8.8275 4.34201879874e-07
8.8425 3.87013504181e-07
8.8575 3.44798292609e-07
8.8725 3.07049688704e-07
8.8875 2.73310793927e-07
8.9025 2.4316970813e-07
8.9175 2.1625528546e-07
8.9325 1.92233270856e-07
8.9475 1.70802785018e-07
8.9625 1.51693128235e-07
8.9775 1.34660875808e-07
8.9925 1.19487239942e-07
9.0075 1.05975675032e-07
9.0225 9.39497050996e-08
9.0375 8.32509538911e-08
9.0525 7.37373597232e-08
9.0675 6.52815586629e-08
9.0825 5.7769420983e-08
9.0975 5.10987271014e-08
9.1125 4.5177970375e-08
9.1275 3.99252751978e-08
9.1425 3.52674198364e-08
9.1575 3.11389543532e-08
9.1725 2.74814048023e-08
9.1875 2.42425556548e-08
9.2025 2.13758031192e-08
9.2175 1.88395726722e-08
9.2325 1.65967947098e-08
9.2475 1.46144327792e-08
9.2625 1.28630593481e-08
9.2775 1.13164745295e-08
9.2925 9.9513635994e-09
9.3075 8.74698952555e-09
9.3225 7.68491707896e-09
9.3375 6.74876541684e-09
9.3525 5.92398631878e-09
9.3675 5.19766552324e-09
9.3825 4.55834485365e-09
9.3975 3.99586304408e-09
9.4125 3.50121337486e-09
9.4275 3.06641641099e-09
9.4425 2.68440630202e-09
9.4575 2.34892925217e-09
9.4725 2.05445290648e-09
9.4875 1.79608552229e-09
9.5025 1.56950390751e-09
9.5175 1.37088920898e-09
9.5325 1.19686972605e-09
9.5475 1.04447000754e-09
9.5625 9.11065565816e-10
9.5775 7.94342609213e-10
9.5925 6.92262255618e-10
9.6075 6.03028745214e-10
9.6225 5.25061220321e-10
9.6375 4.56968685164e-10
9.6525 3.97527798876e-10
9.6675 3.45663191478e-10
9.6825 3.0043002529e-10
9.6975 2.609985537e-10
9.7125 2.26640455639e-10
9.7275 1.96716747856e-10
9.7425 1.70667098378e-10
9.7575 1.48000383641e-10
9.7725 1.28286348876e-10
9.7875 1.1114824668e-10
9.8025 9.62563423872e-11
9.8175 8.332218714e-11
9.8325 7.20935705268e-11
9.8475 6.23500744336e-11
9.8625 5.38991585205e-11
9.8775 4.65727155262e-11
9.8925 4.02240415724e-11
9.9075 3.47251728368e-11
9.9225 2.99645454949e-11
9.9375 2.58449407447e-11
9.9525 2.22816811088e-11
9.9675 1.9201048097e-11
9.9825 1.65388947735e-11
9.9975 1.4239429841e-11
10.0125 1.22541525832e-11
10.0275 1.05409204227e-11
10.0425 9.06313299919e-12
10.0575 7.78901856893e-12
10.0725 6.69101021133e-12
10.0875 5.74520081785e-12
10.1025 4.93086715417e-12
10.1175 4.23005445259e-12
10.1325 3.62721401973e-12
10.1475 3.1088872537e-12
10.1625 2.66343026663e-12
10.1775 2.28077401571e-12
10.1925 1.95221546963e-12
10.2075 1.67023588662e-12
10.2225 1.428342764e-12
10.2375 1.22093244492e-12
10.2525 1.04317074255e-12
10.2675 8.9088927112e-13
10.2825 7.60495462271e-13
10.2975 6.48894499482e-13
10.3125 5.53421625943e-13
10.3275 4.7178347688e-13
10.3425 4.02007258695e-13
